episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
3f921bdec803ba940ba5bf38,generalized_translation,multiple_forces,huber,4,True,True,1.754316797671095,34,0.125,False,0.00039067982232938265
3f921bdec803ba940ba5bf38,generalized_translation,multiple_forces,cauchy,7,True,True,1.7541867373170903,41,0.125,False,0.0002694344208616156
3f921bdec803ba940ba5bf38,generalized_translation,multiple_forces,profile_map,44,True,True,-26.45436817216824,490,0.029879524458786902,False,0.15520434466988223
40499a956c2ace1444adf7fe,generalized_translation,unforced_slide,huber,4,True,True,1.2163690152106503,23,0.125,False,0.0004030207994726519
40499a956c2ace1444adf7fe,generalized_translation,unforced_slide,cauchy,4,True,True,1.2161993784972063,27,0.125,False,0.00041186314423387994
40499a956c2ace1444adf7fe,generalized_translation,unforced_slide,profile_map,21,True,True,-23.96776115110914,172,0.04592501513160797,False,0.0039005326794918638
40523ae537bd499e5c52eb76,generalized_translation,bounce,huber,3,True,True,0.45462640894628903,16,0.125,False,8.588361318005491e-10
40523ae537bd499e5c52eb76,generalized_translation,bounce,cauchy,4,True,True,0.45459808072669,24,0.125,False,1.0100947255834047e-07
40523ae537bd499e5c52eb76,generalized_translation,bounce,profile_map,34,True,True,-28.671202062945856,305,0.026845183398394454,False,3.5278613443034505e-05
40523ae537bd499e5c52eb76,setup_translation,bounce,huber,3,True,True,1.1205578733469566,16,0.125,False,1.296750514666592e-10
40523ae537bd499e5c52eb76,setup_translation,bounce,cauchy,4,True,True,1.1196743967598948,17,0.125,False,3.467799878015738e-07
40523ae537bd499e5c52eb76,setup_translation,bounce,profile_map,23,True,True,-22.56345696246413,141,0.05759255740461847,False,2.6499896086141793e-05
40ec20c064ddd4295d672c8a,generalized_translation,bounce,huber,3,True,True,0.6146397658084106,23,0.125,False,0.0012462588103723583
40ec20c064ddd4295d672c8a,generalized_translation,bounce,cauchy,4,True,True,0.6145023868401001,24,0.125,False,0.0012456365537942332
40ec20c064ddd4295d672c8a,generalized_translation,bounce,profile_map,27,True,True,-24.78107211731192,290,0.04455964183095933,False,0.001274488585644509
40ec20c064ddd4295d672c8a,setup_translation,bounce,huber,4,True,True,0.618973815278359,30,0.125,False,0.001138415262550014
40ec20c064ddd4295d672c8a,setup_translation,bounce,cauchy,4,True,True,0.6188207493171345,22,0.125,False,0.0011375215287494874
40ec20c064ddd4295d672c8a,setup_translation,bounce,profile_map,12,True,True,-24.74747306085633,126,0.04474688595813249,False,0.0011641486333107559
40f7a2dae963529aa6400d56,generalized_translation,multiple_forces,huber,4,True,True,0.93308878242863,38,0.125,False,3.4947885806118314e-06
40f7a2dae963529aa6400d56,generalized_translation,multiple_forces,cauchy,6,True,True,0.9329270621318076,51,0.125,False,5.5937119070979235e-05
40f7a2dae963529aa6400d56,generalized_translation,multiple_forces,profile_map,39,True,True,-25.888173972401855,350,0.03644645606965614,False,0.042141079109190474
414dbe2b17ed92c8f804433d,generalized_translation,unforced_slide,huber,3,True,True,0.2087263514110236,21,0.125,False,4.945908931398245e-10
414dbe2b17ed92c8f804433d,generalized_translation,unforced_slide,cauchy,4,True,True,0.2086890041120609,26,0.125,False,2.0023651369299243e-06
414dbe2b17ed92c8f804433d,generalized_translation,unforced_slide,profile_map,20,True,True,-28.567311734534293,172,0.02810732996352316,False,0.00012183944306421038
414e9d5c611f20ceda05d135,generalized_translation,multiple_forces,huber,3,True,True,1.5950684068223213,30,0.125,False,0.000158675838202158
414e9d5c611f20ceda05d135,generalized_translation,multiple_forces,cauchy,4,True,True,1.595030845361567,37,0.125,False,0.00016198546463627421
414e9d5c611f20ceda05d135,generalized_translation,multiple_forces,profile_map,46,True,True,-27.10376248706843,435,0.028358168474131265,False,0.01247579341368577
415ef88a1fcd01566550e5a7,generalized_translation,multiple_forces,huber,3,True,True,2.6798051400460308,27,0.125,False,0.0004106960015059499
415ef88a1fcd01566550e5a7,generalized_translation,multiple_forces,cauchy,7,True,True,2.6793006722701773,46,0.125,False,0.00035425083495797783
415ef88a1fcd01566550e5a7,generalized_translation,multiple_forces,profile_map,34,True,True,-21.460514164915555,355,0.05363788394776551,False,0.00025211386430976643
41684f9d5547db55f0a856ca,generalized_translation,bounce,huber,3,True,True,0.5393862498185156,20,0.125,False,8.488524237627398e-10
41684f9d5547db55f0a856ca,generalized_translation,bounce,cauchy,4,True,True,0.539378784037024,16,0.125,False,1.6730686127354733e-07
41684f9d5547db55f0a856ca,generalized_translation,bounce,profile_map,29,True,True,-31.180494462654803,320,0.01919318971041889,False,4.838852573372563e-05
41684f9d5547db55f0a856ca,setup_translation,bounce,huber,3,True,True,0.9568009830791036,11,0.125,False,1.786317522853837e-11
41684f9d5547db55f0a856ca,setup_translation,bounce,cauchy,4,True,True,0.9566351154439372,17,0.125,False,1.1049417928573536e-06
41684f9d5547db55f0a856ca,setup_translation,bounce,profile_map,14,True,True,-24.40081401114056,123,0.044803527759813146,False,3.7385391195975504e-05
416d17f3e8b0a680ee447140,generalized_translation,unforced_slide,huber,3,True,True,0.5246012012527784,11,0.125,False,2.009271928866814e-09
416d17f3e8b0a680ee447140,generalized_translation,unforced_slide,cauchy,4,True,True,0.5243292171171202,20,0.125,False,7.024402703760017e-06
416d17f3e8b0a680ee447140,generalized_translation,unforced_slide,profile_map,19,True,True,-24.863008997812976,176,0.04461134261887766,False,0.000143683764051938
4182f8cb8b90d6b4fec08f22,generalized_translation,unforced_slide,huber,3,True,True,1.6795120927383806,26,0.125,False,0.0036206639301429814
4182f8cb8b90d6b4fec08f22,generalized_translation,unforced_slide,cauchy,4,True,True,1.6794778572496356,27,0.125,False,0.003617031915169882
4182f8cb8b90d6b4fec08f22,generalized_translation,unforced_slide,profile_map,26,True,True,-25.971098331472874,268,0.032602694652325424,False,0.014280839270270953
4254d4b749a57be58ce52dc1,generalized_translation,unforced_slide,huber,3,True,True,0.7138563773649602,24,0.125,False,0.00027925294730231967
4254d4b749a57be58ce52dc1,generalized_translation,unforced_slide,cauchy,4,True,True,0.7138130628765406,22,0.125,False,0.0002788344681604248
4254d4b749a57be58ce52dc1,generalized_translation,unforced_slide,profile_map,27,True,True,-27.553720144910233,216,0.03005497389379829,False,0.003480102538002339
427566f8da8852ddb22d0f6f,generalized_translation,bounce,huber,3,True,True,0.6714597940135125,14,0.125,False,1.7365408312955748e-11
427566f8da8852ddb22d0f6f,generalized_translation,bounce,cauchy,4,True,True,0.6714317317072697,15,0.125,False,1.174314964049972e-07
427566f8da8852ddb22d0f6f,generalized_translation,bounce,profile_map,34,True,True,-27.34418946105994,345,0.031084719360282675,False,5.6882900995161646e-05
427566f8da8852ddb22d0f6f,setup_translation,bounce,huber,3,True,True,0.6909572846386629,9,0.125,False,1.0433863468515168e-10
427566f8da8852ddb22d0f6f,setup_translation,bounce,cauchy,4,True,True,0.6909240000837324,15,0.125,False,9.214183701297606e-08
427566f8da8852ddb22d0f6f,setup_translation,bounce,profile_map,12,True,True,-27.035025152961357,99,0.03231117690330403,False,4.9469085535129784e-05
4297f3303ee23d239aa551b2,generalized_translation,unforced_slide,huber,3,True,True,1.928960063752816,17,0.125,False,0.00037347246309600254
4297f3303ee23d239aa551b2,generalized_translation,unforced_slide,cauchy,4,True,True,1.9289162874385573,24,0.125,False,0.00037516248052332085
4297f3303ee23d239aa551b2,generalized_translation,unforced_slide,profile_map,30,True,True,-26.98917381513481,300,0.027585032679755348,False,0.0009615905775959204
42af40da54db383c9b1c5b1e,generalized_translation,unforced_slide,huber,3,True,True,0.7637057800238161,14,0.125,False,6.222106593655796e-05
42af40da54db383c9b1c5b1e,generalized_translation,unforced_slide,cauchy,4,True,True,0.7636728640658526,18,0.125,False,6.208845105792494e-05
42af40da54db383c9b1c5b1e,generalized_translation,unforced_slide,profile_map,34,True,True,-27.69793739482367,296,0.029297499732164375,False,0.00017633254473708215
42e5f77a1f2094f757a235a7,generalized_translation,unforced_slide,huber,3,True,True,0.5389108860336825,18,0.125,False,1.0759296419901369e-09
42e5f77a1f2094f757a235a7,generalized_translation,unforced_slide,cauchy,4,True,True,0.538686549937466,27,0.125,False,1.0878261490261389e-06
42e5f77a1f2094f757a235a7,generalized_translation,unforced_slide,profile_map,20,True,True,-25.09019608035348,152,0.04310160519030324,False,0.00023593806685600526
42f731c6300c878e7c87c700,generalized_translation,multiple_forces,huber,3,True,True,2.5168736175319038,25,0.125,False,0.00013527604252331526
42f731c6300c878e7c87c700,generalized_translation,multiple_forces,cauchy,5,True,True,2.515989540596249,48,0.125,False,0.0002171285167768876
42f731c6300c878e7c87c700,generalized_translation,multiple_forces,profile_map,41,True,True,-21.310372769741832,325,0.05630415852911975,False,0.0006591531592426335
430b47f0cb6b1ae6183349be,generalized_translation,multiple_forces,huber,6,True,True,1.2302452667714223,44,0.125,False,2.1986466853224407e-06
430b47f0cb6b1ae6183349be,generalized_translation,multiple_forces,cauchy,7,True,True,1.229706440019827,37,0.125,False,5.739977046140574e-06
430b47f0cb6b1ae6183349be,generalized_translation,multiple_forces,profile_map,37,True,True,-22.101941638537888,400,0.06094526663429569,False,0.007607818258730085
432661c5aa924d7e8a6af9e1,generalized_translation,unforced_slide,huber,3,True,True,1.1682335945971243,22,0.125,False,0.00038635186175357106
432661c5aa924d7e8a6af9e1,generalized_translation,unforced_slide,cauchy,4,True,True,1.1680448494379982,25,0.125,False,0.0003767893868699793
432661c5aa924d7e8a6af9e1,generalized_translation,unforced_slide,profile_map,22,True,True,-24.16061772166013,180,0.04497566300643788,False,0.004520236828557829
43554b9f8afbd9f90086dbbe,generalized_translation,multiple_forces,huber,5,True,True,0.7371422751880231,29,0.125,False,3.7662389668845593e-07
43554b9f8afbd9f90086dbbe,generalized_translation,multiple_forces,cauchy,4,True,True,0.7367723871159743,26,0.125,False,4.1722739636346105e-05
43554b9f8afbd9f90086dbbe,generalized_translation,multiple_forces,profile_map,32,True,True,-23.904557079256904,280,0.04971713544339194,False,0.01269353408184702
4358c66a4b252ea20e311378,generalized_translation,unforced_slide,huber,3,True,True,1.0323110255241303,21,0.125,False,0.00048508252944285443
4358c66a4b252ea20e311378,generalized_translation,unforced_slide,cauchy,4,True,True,1.0322259813972359,23,0.125,False,0.00048907241150632
4358c66a4b252ea20e311378,generalized_translation,unforced_slide,profile_map,30,True,True,-25.664081847307216,220,0.03713624983675984,False,0.004146506149003249
448c13ddbee07cf297e32d82,generalized_translation,bounce,huber,3,True,True,0.47379538147792,13,0.125,False,0.001938216854141714
448c13ddbee07cf297e32d82,generalized_translation,bounce,cauchy,4,True,True,0.47377026988457827,20,0.125,False,0.0019385101104025134
448c13ddbee07cf297e32d82,generalized_translation,bounce,profile_map,31,True,True,-28.792339206713148,270,0.026356451393554248,False,0.0018385423621154059
448c13ddbee07cf297e32d82,setup_translation,bounce,huber,4,True,True,0.6519001095807071,27,0.125,False,0.0007730096858484136
448c13ddbee07cf297e32d82,setup_translation,bounce,cauchy,4,True,True,0.6518375657168084,22,0.125,False,0.0007731458307854121
448c13ddbee07cf297e32d82,setup_translation,bounce,profile_map,9,True,True,-25.995436175665223,114,0.037396934104115494,False,0.0007156601045085949
4492a7a8003e2864cb4e0351,generalized_translation,bounce,huber,3,True,True,0.6162067469880541,22,0.125,False,0.0016016893630583675
4492a7a8003e2864cb4e0351,generalized_translation,bounce,cauchy,4,True,True,0.6161980962729281,22,0.125,False,0.0016017470397673276
4492a7a8003e2864cb4e0351,generalized_translation,bounce,profile_map,35,True,True,-30.384606013182687,330,0.021048309075175183,False,0.0014299626462064051
4492a7a8003e2864cb4e0351,setup_translation,bounce,huber,3,True,True,5.476017349981994,17,0.125,False,0.008758238875735493
4492a7a8003e2864cb4e0351,setup_translation,bounce,cauchy,5,True,True,5.449367470677712,33,0.125,False,0.008792595290395356
4492a7a8003e2864cb4e0351,setup_translation,bounce,profile_map,20,True,True,-15.261066502251248,129,0.13933858403601795,False,0.008802930395216181
44c61e14ab60f60b44381ca3,generalized_translation,unforced_slide,huber,2,True,True,0.8126487445928328,9,0.125,False,2.8052934299799753e-09
44c61e14ab60f60b44381ca3,generalized_translation,unforced_slide,cauchy,4,True,True,0.8116954358098611,29,0.125,False,4.96860758803617e-06
44c61e14ab60f60b44381ca3,generalized_translation,unforced_slide,profile_map,18,True,True,-23.03077653842722,104,0.05616337605771666,False,0.00012581280768495065
44ff5d8f3af4b39651ffb0b2,generalized_translation,multiple_forces,huber,4,True,True,0.7823995893325912,33,0.125,False,8.809061746624179e-07
44ff5d8f3af4b39651ffb0b2,generalized_translation,multiple_forces,cauchy,7,True,True,0.7822032120991042,46,0.125,False,3.0235578091223e-05
44ff5d8f3af4b39651ffb0b2,generalized_translation,multiple_forces,profile_map,43,True,True,-25.035814455276757,345,0.04195076153205287,False,0.015727481788474725
4505a802c77b0c27455f2ec8,generalized_translation,unforced_slide,huber,2,True,True,0.2448737873206768,10,0.125,False,1.968021365296129e-09
4505a802c77b0c27455f2ec8,generalized_translation,unforced_slide,cauchy,3,True,True,0.2448448868030615,15,0.125,False,6.178336228095185e-07
4505a802c77b0c27455f2ec8,generalized_translation,unforced_slide,profile_map,18,True,True,-27.81926248317418,140,0.03088472945563314,False,4.7360183221033066e-05
452cdea282e1f0d55121bd68,generalized_translation,bounce,huber,3,True,True,22.426106367393658,20,0.125,False,0.10230976959346967
452cdea282e1f0d55121bd68,generalized_translation,bounce,cauchy,7,True,True,21.953093733975262,28,0.125,False,0.10276774397852492
452cdea282e1f0d55121bd68,generalized_translation,bounce,profile_map,30,True,True,-25.042939995438612,470,0.039824605023049554,False,0.00028827317048786376
452cdea282e1f0d55121bd68,setup_translation,bounce,huber,3,True,True,1.9142733569920858,20,0.125,False,0.0010185747438739708
452cdea282e1f0d55121bd68,setup_translation,bounce,cauchy,4,True,True,1.9134295089128188,23,0.125,False,0.0010189671746181675
452cdea282e1f0d55121bd68,setup_translation,bounce,profile_map,17,True,True,-20.801606776717147,111,0.06768454034555714,False,0.0012187535934067054
45433377cb499db1109d81ee,generalized_translation,bounce,huber,3,True,True,0.24480194551874782,11,0.125,False,5.823155938456164e-12
45433377cb499db1109d81ee,generalized_translation,bounce,cauchy,4,True,True,0.24475793386901554,14,0.125,False,1.8106971661336122e-07
45433377cb499db1109d81ee,generalized_translation,bounce,profile_map,22,True,True,-27.90850710141151,210,0.030520534587205383,False,3.4365917840566687e-06
45433377cb499db1109d81ee,setup_translation,bounce,huber,3,True,True,1.2935828935398026,10,0.125,False,3.4606520556717438e-12
45433377cb499db1109d81ee,setup_translation,bounce,cauchy,4,True,True,1.2918960895598575,17,0.125,False,3.4466716018656793e-06
45433377cb499db1109d81ee,setup_translation,bounce,profile_map,18,True,True,-21.164467418671393,114,0.0709090391734548,False,2.3554125855568693e-06
455d571835e7b09ba56e0816,generalized_translation,unforced_slide,huber,2,True,True,1.3544840643465728,11,0.125,False,2.9445059968095753e-09
455d571835e7b09ba56e0816,generalized_translation,unforced_slide,cauchy,4,True,True,1.3532527413528201,25,0.125,False,1.586671739555038e-05
455d571835e7b09ba56e0816,generalized_translation,unforced_slide,profile_map,16,True,True,-21.01523583777835,188,0.07208208286776302,False,0.00013439218762880127
45ab7312971271f8aa3c8c37,generalized_translation,multiple_forces,huber,7,True,True,2.7540245477202143,55,0.125,False,0.00019959337674553911
45ab7312971271f8aa3c8c37,generalized_translation,multiple_forces,cauchy,7,True,True,2.752912359530988,53,0.125,False,0.00022638027518326808
45ab7312971271f8aa3c8c37,generalized_translation,multiple_forces,profile_map,46,True,True,-20.024915556890356,410,0.06653397870433775,False,0.0827935708555043
